104272.93201133145,65391.707582584619,6.0168838526912181,3.40778120276032,1500.0,124000.0
km,fuel,age,price
-1.4646,-1,-1.4721,0.21240
-0.7687,-1,-0.2984,0.12653
0.69927,-1,0.58193,0.05297
0.10287,1,-0.5918,0.204
-1.4416,-1,-1.4721,0.20816
-1.3483,-1,-1.4721,0.21416
-0.5241,-1,-0.2984,0.13061
0.97469,-1,0.58193,0.05061
-0.6464,-1,-0.8852,0.15918
-1.3185,-1,-1.4721,0.22448
-0.8452,-1,-0.5918,0.10857
-0.0194,-1,-0.0049,0.10938
-1.3690,-1,-1.4721,0.24857
-0.5608,1,0.58193,0.10195
-0.0928,-1,0.58193,0.07746
2.68729,-1,1.75572,0.02530
0.73751,-1,0.28849,0.05706
0.49894,-1,-0.5918,0.10040
-0.8299,1,-0.2984,0.24734
0.64575,1,1.75572,0.03673
0.65340,-1,0.28849,0.06938
0.95925,-1,0.87538,0.05134
0.62281,-1,1.46227,0.07346
-0.1422,-1,0.58193,0.06122
-1.3020,-1,-0.8852,0.18285
1.37214,-1,1.75572,0.04489
0.08758,-1,1.46227,0.06530
-0.4017,1,-0.2984,0.10204
0.46989,-1,-0.2984,0.11755
1.50825,-1,-0.8852,0.06930
-0.1876,-1,-0.5918,0.15020
0.63810,-1,0.87538,0.07346
1.15785,-1,1.46227,0.03020
1.21922,-1,1.16882,0.04938
-0.8947,-1,-0.8852,0.124
0.86749,-1,-0.2984,0.07755
0.69927,-1,0.87538,0.09387
-0.0653,-1,0.87538,0.09387
-0.2564,-1,0.28849,0.08155
0.07993,1,1.75572,0.04081
-0.8146,-1,-0.8852,0.14448
1.15805,-1,0.87538,0.03918
-0.5256,-1,-0.5918,0.13061
-0.7840,-1,-1.1787,0.13387
0.24050,-1,-0.2984,0.12244
0.24050,-1,0.58193,0.09306
-0.5852,1,-0.5918,0.12653
-0.1158,-1,-0.0049,0.08163
0.36284,-1,0.87538,0.06767
1.81562,-1,1.75572,0.03102
0.65340,-1,0.87538,0.07338
0.30167,-1,0.87538,0.05297
-0.8849,-1,-0.8852,0.17469
2.01443,-1,1.16882,0.02285
-1.2315,1,-1.4721,0.23257
-0.5241,-1,0.58193,0.10122
-1.4747,-1,-1.4721,0.212
1.49448,-1,1.75572,0.03918
0.08758,-1,-0.0049,0.13461
0.91337,-1,1.16882,0.05306
-0.6005,-1,0.28849,0.15102
-0.7076,-1,-0.5918,0.12644
0.48518,-1,1.16882,0.05918
0.62281,-1,0.28849,0.06522
-1.4000,1,-1.4721,0.18285
-0.4634,-1,-0.8852,0.11012
0.95925,-1,0.87538,0.06114
-0.8368,-1,-1.1787,0.23665
0.20992,1,0.87538,0.07755
-0.9219,-1,-0.8852,0.11004
1.43331,-1,-0.0049,0.06122
-0.4323,-1,0.58193,0.09795
0.76044,-1,0.87538,0.11583
1.33315,-1,0.28849,0.03665
0.54635,-1,0.58193,0.05714
-1.2963,1,-1.4721,0.15020
-0.5211,-1,-0.0049,0.14269
-1.4814,-1,-1.4721,0.24
1.44402,-1,1.75572,0.04734
0.69927,-1,0.87538,0.05714
0.43930,1,0.87538,0.04081
-0.5081,-1,-0.8852,0.11828
1.63211,-1,0.87538,0.03265
-0.2592,-1,-0.8852,0.10604
-1.1344,-1,-1.4721,0.24808
-0.1418,-1,-0.5918,0.08979
-1.3295,-1,-1.4721,0.21545
0.85220,-1,0.28849,0.05306
0.69576,-1,0.28849,0.08489
-1.2105,-1,-0.8852,0.12995
-0.1728,-1,0.28849,0.07714
0.27109,-1,0.28849,0.10195
1.66270,-1,1.75572,0.03502
-0.3253,-1,-0.0049,0.12644
-1.2086,-1,-1.1787,0.15755
0.92866,-1,0.58193,0.05224
0.01570,-1,0.28849,0.08489
0.53106,-1,-0.0049,0.08979
-0.4799,-1,-0.5918,0.11835
-0.9639,-1,-0.8852,0.12571
1.54709,-1,0.87538,0.04
-1.4569,-1,-1.7656,0.28432
0.07228,-1,-0.0049,0.09877
1.23451,-1,0.58193,0.04326
0.48518,-1,2.04916,0.04897
-0.5776,-1,-0.5918,0.13102
-1.3025,-1,-1.1787,0.17469
-0.7718,-1,-0.8852,0.15910
2.13677,-1,1.46227,0.03673
-0.5105,-1,-0.2984,0.12236
-0.4852,-1,-0.8852,0.10938
0.54635,-1,-0.0049,0.05714
-0.7535,-1,-0.8852,0.12571
-1.4722,-1,-1.7656,0.18285
-0.5042,1,-0.0049,0.09379
-0.5164,1,-0.0049,0.43673
-0.2717,-1,-0.8852,0.08971
1.06629,-1,1.16882,0.04653
2.65671,-1,1.75572,0.02032
0.59223,-1,0.58193,0.06040
-0.5470,1,-0.2984,0.12
0.92866,-1,0.87538,0.06204
0.08758,-1,-0.8852,0.10203
-1.4110,-1,-1.4721,0.23265
0.24050,-1,-0.2984,0.11836
0.72986,-1,0.28849,0.08408
0.06120,-1,-0.5918,0.10604
-1.1052,-1,-1.4721,0.26122
0.64879,-1,0.58193,0.06514
1.12746,-1,0.87538,0.04489
0.95925,-1,0.87538,0.06040
-0.9523,-1,-0.8852,0.13224
-0.0668,-1,-0.0049,0.09787
0.73751,-1,0.58193,0.06114
-1.1358,-1,-0.8852,0.12073
1.17334,-1,0.58193,0.04481
1.46390,-1,1.16882,0.05306
-1.4263,-1,-1.4721,0.22448
-1.4447,-1,-1.4721,0.21551
-1.2742,-1,-1.4721,0.15020
-0.9085,-1,-1.1787,0.12244
0.46989,-1,0.87538,0.07591
-1.2748,-1,-1.4721,0.19983
1.46388,-1,1.16882,0.04808
0.24050,-1,1.16882,0.05306
-0.9828,-1,-1.1787,0.20816
0.46989,-1,0.87538,0.05877
-0.1853,-1,-0.2984,0.10612
-1.5944,-1,-1.7656,0.21216
-0.7947,-1,-0.8852,0.11420
-0.2335,-1,0.58193,0.07746
1.64741,-1,1.46227,0.03591
0.98983,-1,-0.2984,0.07346
-1.2053,-1,-1.4721,0.23248
-0.5699,-1,-0.8852,0.14285
-0.0875,-1,-0.8852,0.17959
-0.2840,-1,0.87538,0.09379
0.91643,-1,1.75572,0.05142
0.22521,-1,-0.2984,0.10612
0.22521,-1,0.28849,0.06530
-0.6464,1,-0.5918,0.14204
-1.4982,-1,-1.4721,0.21551
-0.6005,-1,0.58193,0.12489
-0.2641,-1,0.58193,0.06938
1.20393,-1,0.87538,0.04816
0.48518,-1,0.58193,0.06938
1.73916,-1,0.58193,0.05469
0.34755,-1,0.87538,0.06857
1.29568,-1,0.58193,0.05706
-0.1892,-1,-0.5918,0.07746
-0.6013,-1,-0.8852,0.13142
-0.6609,-1,-1.1787,0.10448
1.93796,-1,1.46227,0.03265
4.44593,-1,1.46227,0.02040
-0.4476,-1,-0.5918,0.13053
1.80033,-1,1.16882,0.03665
0.62281,-1,-0.8852,0.07755
-0.0347,-1,-0.0049,0.12244
1.95326,-1,1.46227,0.03591
-1.4710,-1,-1.4721,0.15836
0.24050,-1,0.87538,0.10938
0.40375,-1,0.28849,0.06114
-1.3743,-1,0.28849,0.08571
1.69328,-1,1.16882,0.04081
-0.1570,-1,0.28849,0.07951
-0.6127,-1,-1.1787,0.15044
1.38743,-1,-0.0049,0.04448
-1.2122,1,-1.4721,0.33061
0.40872,-1,-0.0049,0.09142
-0.5409,-1,-0.8852,0.11832
-0.3711,-1,-0.5918,0.11183
-0.8911,1,-0.8852,0.17387
0.10287,-1,0.87538,0.06930
1.08159,-1,1.16882,0.04653
1.92267,-1,1.75572,0.04081
-1.5945,-1,-1.7656,0.32489
0.51576,-1,0.58193,0.07346
0.63810,-1,0.28849,0.06040
-0.3406,-1,-0.8852,0.15910
-0.1418,-1,0.87538,0.08367
0.72986,-1,1.16882,0.06040
0.42401,-1,0.87538,0.07183
1.15805,-1,1.46227,0.05306
-0.1109,-1,0.58193,0.11012
1.00512,-1,1.16882,0.04897
-0.9721,-1,-0.8852,0.11779
0.82161,-1,0.87538,0.07673
-1.2199,-1,-0.0049,0.13877
-0.8299,-1,-1.1787,0.12979
0.76044,-1,0.28849,0.05714
1.37214,-1,0.87538,0.06775
0.59223,-1,0.87538,0.07346
-1.3728,-1,-1.4721,0.18359
-0.8475,1,-0.5918,0.13788
-0.9370,-1,-0.8852,0.12244
0.50812,-1,0.58193,0.06114
0.04170,-1,0.28849,0.08489
0.51576,-1,0.87538,0.06530
3.03902,-1,1.46227,0.04244
-0.1800,-1,-0.5918,0.15020
1.35685,-1,1.46227,0.04489
-1.4139,-1,-1.1787,0.17542
-1.0899,-1,-1.4721,0.21551
-0.9265,-1,-0.8852,0.19991
0.85220,-1,0.28849,0.10204
-0.4247,-1,-1.1787,0.17142
-0.7150,-1,-1.1787,0.15836
-0.9981,1,-1.1787,0.16653
0.79291,-1,1.16882,0.07746
-0.0959,1,-0.2984,0.11828
0.01111,1,0.58193,0.09142
-0.8727,-1,-0.8852,0.11755
1.11982,-1,0.58193,0.09224
0.59223,-1,-0.0049,0.06122
-0.9167,-1,-1.1787,0.19964
1.82978,1,0.87538,0.05877
-0.7575,-1,-0.8852,0.18359
-1.0945,-1,-0.8852,0.13387
-0.3100,-1,-0.2984,0.11828
0.83691,-1,0.28849,0.10195
-1.2238,-1,-1.1787,0.13465
-1.5303,-1,-1.7656,0.20808
-0.4705,-1,-0.2984,0.14284
-0.9629,-1,-1.1787,0.20636
-1.5716,-1,-1.7656,0.2148
1.00512,-1,0.87538,0.03836
0.30167,1,1.16882,0.06775
-0.6684,-1,-1.1787,0.16563
0.08758,-1,0.58193,0.08571
-0.5909,-1,-0.8852,0.14277
-0.3864,-1,0.28849,0.08081
1.00512,-1,0.87538,0.04081
0.19462,-1,-0.5918,0.11428
-1.2000,-1,-0.5918,0.16285
1.32627,-1,0.58193,0.03665
-1.5487,-1,-1.7656,0.21624
-0.0194,-1,0.28849,0.09379
-1.3040,-1,-1.7656,0.23673
0.16404,-1,0.28849,0.06530
-1.3561,-1,-1.1787,0.19918
0.08758,1,-0.5918,0.20816
-0.9063,-1,-0.5918,0.10195
0.10287,-1,1.16882,0.06530
1.11217,-1,0.87538,0.05469
-0.9752,-1,-0.8852,0.12
-0.0836,-1,-0.2984,0.10848
-0.0347,-1,-0.5918,0.09379
-1.1679,1,-0.8852,0.23183
-1.0773,-1,-0.8852,0.12636
-0.1112,-1,0.28849,0.09134
-1.3652,-1,-1.4721,0.18285
-1.2046,1,-1.4721,0.17469
-1.2522,-1,-1.4721,0.21613
0.77574,-1,0.87538,0.10204
-1.4784,-1,-1.4721,0.28935
0.42401,-1,0.58193,0.09959
0.06617,-1,0.87538,0.06693
-0.8452,-1,-0.5918,0.12979
0.66869,-1,1.46227,0.05877
-0.4732,-1,-0.5918,0.17498
-0.4476,1,0.87538,0.06122
-1.4955,-1,-1.4721,0.20620
-1.3226,-1,-0.8852,0.15093
0.73751,-1,0.87538,0.05224
1.20393,-1,0.58193,0.04653
0.79103,-1,0.28849,0.07746
0.19462,-1,0.87538,0.06359
-1.5563,-1,-1.4721,0.23179
-1.1939,-1,-1.4721,0.19102
-1.2371,-1,-1.4721,0.22398
1.61682,-1,0.87538,0.03673
1.84621,-1,1.46227,0.04897
-0.1999,-1,-0.2984,0.09795
-1.5944,-1,-1.4721,0.20734
-0.2335,-1,-1.1787,0.14204
-0.2350,-1,-0.2984,0.12530
-1.0871,-1,-1.1787,0.14278
1.23451,-1,0.87538,0.04244
-1.5288,-1,-1.4721,0.17714
0.42401,-1,0.87538,0.06767
-1.5716,-1,-1.7656,0.22913
-0.9959,-1,-1.1787,0.15836
-0.8638,-1,-0.8852,0.15910
0.07840,-1,-0.8852,0.10612
-1.2471,-1,-1.4721,0.22285
-1.3489,-1,-1.4721,0.16571
-1.5945,-1,-1.7656,0.26448
-0.4017,1,0.87538,0.19591
0.31543,-1,-0.2984,0.11012
-0.2117,-1,-0.5918,0.13020
1.27274,-1,1.16882,0.05223
1.57094,-1,0.58193,0.04326
-0.7629,-1,-0.8852,0.17955
-1.2532,-1,-1.4721,0.24
0.64728,-1,-0.5918,0.09632
0.30167,-1,-0.0049,0.07346
0.39343,-1,-0.2984,0.07755
0.08758,-1,-0.2984,0.08163
0.01111,-1,0.28849,0.07591
-1.4722,-1,-1.7656,0.25469
-0.6753,1,-0.5918,0.14685
-1.1511,-1,-1.1787,0.18367
-0.4553,-1,-0.5918,0.15918
-0.5241,-1,-0.2984,0.10530
-1.0761,-1,-1.1787,0.18285
-1.0929,-1,-0.8852,0.12628
-1.2275,-1,-1.1787,0.16326
0.21845,-1,-0.2984,0.10938
0.19768,-1,0.28849,0.08563
-1.2141,1,-1.4721,0.17134
0.62281,-1,1.16882,0.05469
0.50047,-1,0.87538,0.06114
-0.8998,1,-0.5918,0.11012
0.10287,-1,0.28849,0.08563
-0.2152,-1,-0.8852,0.15510
-0.4170,-1,-0.0049,0.19102
2.16735,-1,0.28849,0.02979
1.46390,-1,1.16882,0.06530
0.48518,-1,0.28849,0.08571
1.15805,-1,0.87538,0.04644
-1.2491,-1,-1.4721,0.19983
-0.0041,-1,0.58193,0.09795
-1.5944,-1,-1.7656,0.29714
-1.2428,-1,-1.4721,0.17061
0.90955,-1,0.58193,0.08563
-0.6617,-1,-0.2984,0.13469
-0.9690,-1,-1.1787,0.15004
0.16404,-1,1.16882,0.06530
1.20393,-1,2.04916,0.04734
-1.0593,-1,-1.1787,0.18367
-0.6957,-1,-0.8852,0.12242
-0.5394,-1,0.58193,0.11428
-1.0211,-1,-0.2984,0.09795
-0.8498,-1,-0.8852,0.12651
-0.0576,-1,-0.0049,0.13877
-1.1552,-1,-0.8852,0.13061
0.85220,-1,-0.0049,0.07183
0.96689,-1,0.87538,0.05632
-0.9752,-1,-0.8852,0.15502
0.05089,-1,-0.0049,0.09379
-1.4947,-1,-1.1787,0.28146
1.35685,-1,1.46227,0.04081
-1.5919,-1,0.58193,0.06530
-0.3253,-1,0.28849,0.08571
1.80033,-1,1.46227,0.02448
1.15040,-1,0.58193,0.04408
0.76044,-1,1.16882,0.05706
2.10618,1,2.34261,0.01632
1.32627,-1,0.28849,0.04653
-0.3406,-1,0.28849,0.10122
-0.1418,-1,-0.0049,0.10938
-0.6709,-1,-0.8852,0.11746
-0.1112,-1,0.87538,0.06285
0.24050,-1,0.58193,0.08408
0.68398,-1,0.87538,0.10612
0.42401,-1,0.58193,0.08326
-0.5852,-1,-0.8852,0.11420
0.05699,-1,0.87538,0.08979
1.43331,-1,0.58193,0.06530
0.91458,-1,1.46227,0.03265
0.54635,-1,-0.5918,0.13469
0.19921,-1,0.87538,0.05959
0.65340,-1,-0.0049,0.08571
-0.4935,-1,1.16882,0.07510
-0.9041,-1,-0.8852,0.13053
0.95925,-1,0.58193,0.04816
-0.9981,1,-1.1787,0.26448
1.37214,-1,0.87538,0.04163
1.31097,-1,1.46227,0.05542
1.08159,-1,1.16882,0.05714
0.97454,-1,1.16882,0.04244
0.85220,-1,0.87538,0.09387
0.79103,-1,0.87538,0.05551
-0.7370,-1,-0.5918,0.12236
-0.3100,-1,-0.2984,0.13387
0.80632,-1,1.16882,0.05297
-1.5670,-1,-1.7656,0.29714
1.61682,-1,1.46227,0.02693
0.08758,-1,-0.8852,0.11428
-0.0118,-1,-0.2984,0.09795
-0.3406,-1,-0.5918,0.13061
-0.0041,-1,-0.2984,0.13061
-0.6923,-1,-0.0049,0.12244
0.53941,-1,0.87538,0.06448
-1.3361,-1,-1.4721,0.18285
0.97454,-1,1.16882,0.04318
-0.4629,1,-0.2984,0.12163
-0.0041,-1,0.87538,0.08326
-0.4849,-1,-1.1787,0.11012
0.14875,-1,0.28849,0.06938
-0.2106,-1,-1.1787,0.17142
-1.3055,-1,-0.8852,0.16326
1.48431,-1,0.87538,0.03910
-1.0625,-1,-1.4721,0.18285
-0.6005,-1,-0.2984,0.12644
-0.3249,-1,-0.5918,0.15020
2.76376,-1,1.75572,0.02285
-1.2374,-1,-1.4721,0.22334
-1.5792,-1,-1.7656,0.26122
0.08758,-1,0.58193,0.05714
-0.8605,-1,-0.8852,0.11755
-1.5303,-1,-1.4721,0.26448
0.02641,1,0.87538,0.05297
-1.5487,1,-1.7656,0.47518
-1.4569,-1,-1.7656,0.28579
-0.4094,-1,-0.8852,0.10930
1.54036,1,1.46227,0.05297
-1.4569,-1,-1.7656,0.31346
1.24980,-1,1.75572,0.04653
-0.6021,-1,-0.2984,0.09795
-0.1876,1,0.87538,0.11836
-1.1745,-1,-1.4721,0.15918
0.02641,-1,-0.2984,0.09795
-0.6617,-1,-1.1787,0.19102
-1.0440,-1,1.16882,0.08979
0.98830,-1,1.16882,0.04073
1.94102,-1,0.28849,0.04489
-1.2105,-1,-1.4721,0.21624
-1.5028,-1,-1.4721,0.24
0.63810,-1,0.87538,0.05706
0.39343,-1,-0.5918,0.07746
-1.2497,-1,-1.4721,0.22036
2.47320,-1,1.75572,0.03265
0.31696,-1,-0.0049,0.08163
0.46989,-1,0.87538,0.08979
-0.6713,-1,-0.8852,0.12073
0.08758,-1,0.87538,0.06040
-1.5331,-1,-1.7656,0.18359
1.89209,-1,1.75572,0.02530
0.02641,-1,0.87538,0.06285
0.92866,-1,0.87538,0.04244
-0.1578,1,-0.0049,0.12244
-1.3652,-1,-1.4721,0.19322
0.62281,-1,0.28849,0.09795
-1.2524,-1,-1.4721,0.18742
-0.5547,-1,-1.1787,0.15510
1.83321,-1,1.46227,0.03020
-1.4571,-1,-1.7656,0.17951
2.04501,1,1.75572,0.03257
0.54635,-1,0.28849,0.05714
-0.6005,-1,-1.1787,0.22440
0.46989,-1,-0.2984,0.08734
1.89209,-1,1.75572,0.02440
0.14659,-1,-0.2984,0.11012
0.39343,-1,-0.0049,0.11755
-1.1052,-1,-1.1787,0.19991
-1.3578,-1,-1.4721,0.23248
-0.4476,-1,-0.5918,0.11428
-0.6311,-1,-0.8852,0.12081
-0.2029,-1,-0.0049,0.10530
-0.3099,-1,-0.8852,0.11338
0.13957,-1,0.87538,0.05714
1.15805,-1,0.87538,0.06775
1.41802,-1,1.75572,0.03102
0.16404,-1,-0.2984,0.13877
-1.3512,-1,-1.4721,0.13877
-0.5241,-1,-0.0049,0.09869
-0.0347,-1,0.58193,0.06938
0.37813,-1,-0.0049,0.07175
-0.8916,-1,-1.1787,0.12628
-0.3253,-1,-0.2984,0.10938
0.41636,-1,0.28849,0.11020
0.22314,-1,0.58193,0.08163
1.15805,-1,0.28849,0.05142
-1.3748,1,-1.1787,0.18775
0.59681,-1,0.87538,0.05469
1.31097,-1,1.46227,0.03591
0.69775,-1,-0.0049,0.08563
-0.7756,-1,-0.8852,0.11746
-0.4629,-1,-0.5918,0.16734
-0.2947,-1,-0.0049,0.12408
-0.9427,-1,-1.1787,0.13869
0.34755,-1,0.28849,0.05142
-1.1128,1,-0.0049,0.22040
1.38743,-1,1.16882,0.03510
0.25579,-1,0.28849,0.05869
1.18863,-1,1.75572,0.03346
-1.1320,-1,-0.5918,0.19167
-0.4935,-1,-0.0049,0.09306
1.20393,-1,1.75572,0.05102
-1.5331,-1,-1.7656,0.18359
-0.4935,-1,-0.5918,0.08816
-0.2121,-1,0.58193,0.11795
0.51576,-1,-0.5918,0.08563
-0.1418,-1,-0.5918,0.10693
-1.3652,1,2.04916,0.03510
0.63810,-1,1.75572,0.06367
-0.8880,-1,-0.8852,0.13458
-0.3253,-1,-0.5918,0.11428
-0.2794,-1,-1.1787,0.18204
0.46989,-1,0.28849,0.07183
-0.7259,-1,-0.2984,0.08489
-1.5640,1,-1.7656,0.32
-1.3804,-1,-1.4721,0.17551
-1.3055,1,-1.4721,0.17542
-0.4017,-1,-0.5918,0.15910
0.05240,-1,-0.2984,0.13461
-1.0511,-1,-0.5918,0.15877
0.54635,-1,1.16882,0.05469
-1.2246,-1,-1.4721,0.25632
1.41802,-1,1.16882,0.05053
-1.2981,-1,-1.4721,0.17518
0.80632,1,1.75572,0.04073
-0.7967,-1,-0.2984,0.13379
0.84608,-1,-0.2984,0.08489
0.89808,-1,-0.0049,0.04897
-0.0347,-1,0.28849,0.06938
-0.3711,-1,-0.0049,0.13714
-0.5707,-1,-0.8852,0.18281
0.05699,-1,0.87538,0.06938
-0.4935,-1,0.58193,0.11183
1.46237,-1,0.87538,0.03257
1.10452,-1,0.58193,0.04653
-0.0959,-1,-0.0049,0.11836
-0.9478,-1,-0.5918,0.13769
0.77574,-1,0.58193,0.07918
1.31097,-1,-1.7656,0.00734
-0.5241,-1,-0.0049,0.13053
-1.0593,-1,-1.4721,0.16326
-1.2275,-1,-0.8852,0.14032
-1.0938,-1,-1.1787,0.12571
0.24050,-1,0.58193,0.06122
-1.2275,-1,-1.4721,0.20481
1.14276,-1,0.87538,0.03665
0.50047,-1,0.87538,0.06040
-0.1892,-1,0.28849,0.07257
0.92866,-1,1.75572,0.06530
0.85220,1,0.58193,0.05142
-1.4569,-1,-1.7656,0.32979
-0.5088,-1,-0.8852,0.18285
-1.3606,1,-1.4721,0.21835
-0.5394,-1,-0.8852,0.10938
0.08758,-1,-0.5918,0.14204
1.08159,-1,1.75572,0.04481
-0.9859,-1,-1.1787,0.17551
1.95326,-1,0.87538,0.03102
-0.4782,-1,-0.8852,0.11020
-1.5104,-1,-1.4721,0.26693
0.08758,-1,0.28849,0.06522
-0.5339,-1,-0.5918,0.10195
1.00512,-1,0.58193,0.06114
-1.1969,-1,-1.1787,0.15102
-0.7687,-1,-1.1787,0.15093
-0.8299,-1,-1.1787,0.13877
-0.4744,1,0.87538,0.06530
-0.1035,-1,-0.8852,0.16244
-1.5325,-1,-1.7656,0.22408
1.15805,-1,0.87538,0.05142
-0.4362,-1,-0.2984,0.13349
-0.2947,-1,-0.2984,0.09795
-0.5317,-1,0.28849,0.09379
-1.0081,-1,-1.1787,0.16644
-0.2182,-1,0.58193,0.08163
0.85220,-1,0.28849,0.07755
0.62281,-1,0.87538,0.06367
-1.5913,-1,1.16882,0.03265
-1.0230,-1,-1.1787,0.19583
-0.7072,-1,-0.8852,0.11502
0.59223,-1,0.58193,0.05510
-0.6924,-1,-0.2984,0.102
0.39343,-1,0.58193,0.04897
-0.4935,-1,-0.0049,0.13061
-0.8758,-1,-0.2984,0.10938
-1.3742,-1,-1.1787,0.23248
1.00512,-1,1.16882,0.05306
0.39343,-1,0.58193,0.06848
0.62281,-1,1.16882,0.04163
-0.8991,-1,-0.8852,0.13258
-0.4629,-1,-0.2984,0.13714
-1.0394,-1,-1.1787,0.19183
-1.3208,-1,-1.4721,0.21551
1.43331,-1,0.87538,0.03665
-1.0593,-1,-1.1787,0.14685
-1.4110,-1,-1.7656,0.31020
0.79103,-1,0.87538,0.08489
-0.2977,-1,-0.5918,0.13061
1.15805,-1,0.28849,0.05224
-0.5011,-1,-0.5918,0.11012
1.14276,-1,0.58193,0.05306
-1.0473,-1,-1.4721,0.20808
-1.5928,-1,-0.0049,0.08163
-0.0653,-1,-0.0049,0.10122
-0.5422,-1,-0.2984,0.13053
0.20992,1,0.87538,0.07346
0.76554,-1,0.28849,0.07746
-1.4416,-1,-0.8852,0.13877
0.65340,-1,0.28849,0.05795
-1.5944,-1,-1.7656,0.19755
-0.0699,-1,0.87538,0.07346
1.26979,-1,-0.0049,0.05706
0.71457,-1,0.58193,0.11020
-1.5917,-1,0.58193,0.03836
0.89808,-1,0.87538,0.07755
-1.5921,-1,0.87538,0.04489
0.95925,-1,0.87538,0.05053
-0.9064,-1,-0.8852,0.11755
0.01111,-1,-0.2984,0.10612
-0.6464,1,0.87538,0.12571
-1.0642,1,-1.1787,0.18359
0.86749,-1,0.58193,0.09306
1.54801,-1,2.04916,0.04889
-1.4416,-1,-1.7656,0.31248
-0.0806,-1,-0.2984,0.12244
-0.5363,-1,-0.8852,0.13461
0.63810,-1,1.46227,0.04897
-1.5792,-1,-1.7656,0.23162
-0.8605,-1,-0.8852,0.16653
-1.1679,-1,-1.1787,0.15836
1.84621,-1,1.75572,0.03265
-0.3818,-1,0.28849,0.08073
-0.8299,-1,-1.1787,0.12489
0.39343,-1,0.28849,0.06040
0.85220,-1,0.58193,0.06530
-0.1418,-1,-0.2984,0.11836
0.69927,-1,0.58193,0.06938
-0.2488,-1,1.16882,0.04326
-1.5944,-1,-1.7656,0.29742
0.11816,-1,-0.8852,0.12563
-1.0287,-1,-1.1787,0.14693
-1.5182,-1,-1.7656,0.23257
-1.1205,-1,-0.5918,0.12432
-1.4126,-1,0.87538,0.08571
-0.1112,-1,0.28849,0.08
-1.4080,-1,-1.4721,0.20734
1.69328,-1,-0.2984,0.09387
0.54635,-1,0.87538,0.06693
-0.1570,-1,-0.2984,0.13387
0.85220,-1,0.58193,0.05306
1.24980,-1,-0.0049,0.05714
1.46390,-1,0.87538,0.08979
0.07534,-1,-0.0049,0.14277
-0.6464,-1,-0.5918,0.17142
1.32627,-1,1.75572,0.03428
1.54036,-1,1.46227,0.04734
0.24050,-1,1.46227,0.05224
0.01111,-1,-0.8852,0.09787
0.37813,-1,0.28849,0.08979
0.25579,-1,0.58193,0.05714
0.08758,-1,-0.2984,0.12571
1.41802,-1,0.58193,0.04244
0.34755,-1,0.58193,0.06938
0.11816,-1,-0.2984,0.08408
0.20992,-1,0.58193,0.06857
-0.5241,-1,-0.5918,0.09714
1.31097,-1,0.58193,0.04897
-0.1570,-1,-0.0049,0.08563
-0.1876,-1,-0.0049,0.09306
1.46038,-1,0.87538,0.03836
1.61682,-1,2.04916,0.04489
-1.4889,-1,-1.4721,0.18767
-0.6789,-1,-1.1787,0.11363
0.59602,-1,0.87538,0.06121
0.19037,-1,0.28849,0.07502
-0.9783,-1,0.28849,0.11428
1.46390,1,1.46227,0.02857
-0.1693,-1,-0.8852,0.10114
0.25579,-1,0.58193,0.06530
0.98983,-1,0.28849,0.05224
-0.2335,-1,-0.5918,0.16726
1.08159,-1,1.46227,0.03836
1.61682,-1,1.75572,0.05714
0.71457,-1,0.58193,0.05836
2.09853,-1,1.75572,0.02693
1.31097,-1,0.28849,0.80408
0.89808,-1,0.87538,0.04734
0.46989,-1,0.28849,0.06122
1.51733,-1,1.16882,0.04488
0.57693,-1,0.58193,0.05297
-0.1494,-1,-0.0049,0.09306
-0.1158,-1,-0.0049,0.08163
-0.4782,-1,-0.5918,0.12571
1.00512,-1,0.87538,0.07346
0.46989,-1,0.58193,0.10204
1.21922,-1,0.58193,0.06857
1.41802,-1,0.87538,0.03591
0.54635,-1,-0.0049,0.08571
-1.4569,-1,-1.7656,0.24179
1.06018,-1,0.58193,0.06121
-0.6770,-1,-0.2984,0.13469
-0.3711,1,0.28849,0.12653
-0.8358,-1,-0.8852,0.14138
0.82161,-1,-0.0049,0.05632
-0.0500,-1,-0.0049,0.07420
0.55170,-1,0.28849,0.06522
-0.1570,-1,0.58193,0.11828
-0.4170,-1,0.28849,0.09306
-1.5487,-1,-1.7656,0.24816
-0.0592,-1,-0.5918,0.08979
1.31097,-1,2.04916,0.03828
0.75739,-1,0.28849,0.07346
1.69328,-1,1.46227,0.02448
0.64575,-1,0.58193,0.06775
-0.9997,-1,-1.1787,0.14204
0.27109,-1,0.87538,0.05297
-0.1953,-1,0.58193,0.09379
-0.0661,-1,-0.5918,0.13795
-0.3559,-1,-0.2984,0.11828
-0.0913,-1,-0.2984,0.10612
0.45459,-1,0.58193,0.09795
0.39343,-1,1.16882,0.05795
0.74515,-1,0.87538,0.06122
-0.1913,-1,0.28849,0.11004
-0.3100,1,-0.8852,0.13771
1.96855,-1,1.46227,0.02775
1.06629,-1,1.16882,0.05551
0.62281,-1,0.87538,0.05142
-1.5471,1,-1.4721,0.42448
1.57094,-1,1.75572,0.03673
-0.7920,-1,-0.8852,0.17959
2.50378,-1,0.87538,0.02857
-1.1789,-1,-1.4721,0.27075
0.38275,-1,-0.0049,0.07175
0.48518,-1,-0.5918,0.11020
0.65340,-1,0.87538,0.10040
0.68398,-1,0.28849,0.08481
